user_id,event,feature,event_date,plan
U1229,used_dashboard,dashboard,2025-10-17,pro
U1229,used_team_collab,team_collab,2026-02-27,pro
U1229,used_reports,reports,2025-10-02,pro
U1229,used_reports,reports,2026-04-24,pro
U1229,used_dashboard,dashboard,2025-09-19,pro
U1229,used_dashboard,dashboard,2025-12-03,pro
U1229,used_integrations,integrations,2025-08-17,pro
U1229,used_export,export,2025-12-24,pro
U1229,used_dashboard,dashboard,2026-02-12,pro
U1229,used_team_collab,team_collab,2026-02-04,pro
U1229,used_dashboard,dashboard,2025-08-18,pro
U1229,used_team_collab,team_collab,2025-11-22,pro
U1229,used_dashboard,dashboard,2026-02-01,pro
U1229,used_dashboard,dashboard,2025-10-31,pro
U1229,used_api_access,api_access,2025-08-08,pro
U1229,used_reports,reports,2026-03-25,pro
U1229,used_team_collab,team_collab,2026-02-23,pro
U1229,used_reports,reports,2025-12-23,pro
U1229,used_reports,reports,2026-04-25,pro
U1229,used_team_collab,team_collab,2025-08-08,pro
U1229,used_reports,reports,2025-09-21,pro
U1229,used_reports,reports,2026-04-10,pro
U1229,used_dashboard,dashboard,2025-12-16,pro
U1229,used_reports,reports,2025-10-04,pro
U1229,used_api_access,api_access,2025-08-28,pro
U1229,used_dashboard,dashboard,2026-01-18,pro
U1229,used_notifications,notifications,2025-08-26,pro
U1229,used_dashboard,dashboard,2025-12-24,pro
U1229,used_dashboard,dashboard,2025-11-15,pro
U1229,used_dashboard,dashboard,2026-01-25,pro
U1229,used_dashboard,dashboard,2026-04-23,pro
U1229,used_export,export,2026-01-05,pro
U1229,used_reports,reports,2025-09-28,pro
U1229,used_integrations,integrations,2025-11-18,pro
U1229,used_dashboard,dashboard,2025-09-18,pro
U1229,used_reports,reports,2026-03-17,pro
U1229,used_reports,reports,2025-09-29,pro
U1229,used_dashboard,dashboard,2025-11-06,pro
U1229,used_api_access,api_access,2025-09-12,pro
U1229,used_reports,reports,2025-11-06,pro
U1229,used_reports,reports,2025-10-04,pro
U1229,used_notifications,notifications,2026-01-09,pro
U1229,used_export,export,2025-08-17,pro
U1229,used_team_collab,team_collab,2025-08-14,pro
U1229,used_export,export,2025-09-08,pro
U1229,used_reports,reports,2026-04-12,pro
U1229,used_notifications,notifications,2026-01-11,pro
U1229,used_reports,reports,2025-09-14,pro
U1229,used_integrations,integrations,2026-04-10,pro
U1229,used_export,export,2026-04-22,pro
U1229,used_export,export,2025-08-02,pro
U1229,used_integrations,integrations,2025-11-11,pro
U1229,used_reports,reports,2025-08-12,pro
U1229,used_team_collab,team_collab,2026-01-15,pro
U1229,used_reports,reports,2025-09-23,pro
U1229,used_export,export,2026-04-22,pro
U1229,used_api_access,api_access,2025-11-30,pro
U1229,used_reports,reports,2026-01-14,pro
U1229,used_dashboard,dashboard,2026-04-08,pro
U1229,used_integrations,integrations,2025-12-20,pro
U1229,used_notifications,notifications,2025-09-27,pro
U1229,used_export,export,2026-02-25,pro
U1229,used_reports,reports,2025-11-14,pro
U1229,used_dashboard,dashboard,2026-01-21,pro
U1229,used_dashboard,dashboard,2025-08-26,pro
U1229,used_integrations,integrations,2025-09-02,pro
U1229,used_api_access,api_access,2026-04-23,pro
U1229,used_dashboard,dashboard,2025-12-21,pro
U1229,used_dashboard,dashboard,2025-12-24,pro
U1229,used_reports,reports,2026-02-16,pro
U1229,used_integrations,integrations,2026-01-19,pro
U1229,used_team_collab,team_collab,2025-10-07,pro
U1229,used_dashboard,dashboard,2026-02-21,pro
U1229,used_export,export,2025-10-16,pro
U1229,used_dashboard,dashboard,2026-04-12,pro
U1229,used_reports,reports,2025-11-27,pro
U1229,used_dashboard,dashboard,2026-01-15,pro
U1229,used_dashboard,dashboard,2025-09-05,pro
U1229,used_api_access,api_access,2025-08-15,pro
U1229,used_dashboard,dashboard,2025-12-25,pro
U1229,used_export,export,2026-02-21,pro
U1229,used_integrations,integrations,2025-08-18,pro
U1229,used_team_collab,team_collab,2025-08-07,pro
U1229,used_dashboard,dashboard,2026-01-16,pro
U1229,used_reports,reports,2026-02-15,pro
U1229,used_reports,reports,2025-08-20,pro
U1229,used_dashboard,dashboard,2025-09-15,pro
U1229,used_reports,reports,2025-10-01,pro
U1229,used_export,export,2025-08-06,pro
U1229,used_integrations,integrations,2025-11-03,pro
U1229,used_reports,reports,2025-08-25,pro
U1229,used_reports,reports,2025-11-09,pro
U1229,used_export,export,2026-02-16,pro
U1229,used_integrations,integrations,2025-09-11,pro
U1229,used_reports,reports,2025-08-10,pro
U1229,used_dashboard,dashboard,2026-03-18,pro
U1229,used_dashboard,dashboard,2025-11-13,pro
U1229,used_team_collab,team_collab,2025-10-25,pro
U1229,used_export,export,2025-12-05,pro
U1229,used_dashboard,dashboard,2026-01-26,pro
U1229,used_reports,reports,2026-03-05,pro
U1229,used_reports,reports,2025-10-29,pro
U1229,used_reports,reports,2025-09-21,pro
U1229,used_reports,reports,2026-04-02,pro
U1229,used_api_access,api_access,2025-10-09,pro
U1229,used_integrations,integrations,2026-04-22,pro
U1229,used_team_collab,team_collab,2025-12-23,pro
U1229,used_dashboard,dashboard,2025-08-17,pro
U1229,used_export,export,2025-12-30,pro
U1229,used_team_collab,team_collab,2025-07-30,pro
U1229,used_team_collab,team_collab,2026-03-14,pro
U1229,used_dashboard,dashboard,2026-01-19,pro
U1229,used_integrations,integrations,2026-03-29,pro
U1229,used_dashboard,dashboard,2026-04-24,pro
U1229,used_dashboard,dashboard,2025-08-20,pro
U1229,used_api_access,api_access,2026-02-04,pro
U1229,used_dashboard,dashboard,2025-09-29,pro
U1229,used_reports,reports,2026-02-02,pro
U1229,used_api_access,api_access,2025-08-06,pro
U1229,used_reports,reports,2025-08-21,pro
U1229,used_integrations,integrations,2025-08-30,pro
U1229,used_reports,reports,2025-12-21,pro
U1229,used_team_collab,team_collab,2025-08-05,pro
U1229,used_notifications,notifications,2026-03-16,pro
U1229,used_reports,reports,2025-10-20,pro
U1229,used_team_collab,team_collab,2026-02-28,pro
U1229,used_integrations,integrations,2026-02-05,pro
U1230,used_integrations,integrations,2025-10-09,free
U1230,used_api_access,api_access,2026-04-04,free
U1230,used_team_collab,team_collab,2026-03-14,free
U1230,used_api_access,api_access,2026-04-22,free
U1230,used_dashboard,dashboard,2025-12-30,free
U1230,used_dashboard,dashboard,2026-02-02,free
U1230,used_team_collab,team_collab,2026-02-09,free
U1230,used_reports,reports,2026-03-03,free
U1230,used_dashboard,dashboard,2026-02-26,free
U1230,used_reports,reports,2025-10-27,free
U1230,used_dashboard,dashboard,2025-10-08,free
U1230,used_export,export,2026-01-22,free
U1230,used_api_access,api_access,2026-02-26,free
U1230,used_notifications,notifications,2025-08-18,free
U1230,used_dashboard,dashboard,2025-08-16,free
U1230,used_dashboard,dashboard,2025-09-02,free
U1230,used_team_collab,team_collab,2025-07-22,free
U1230,used_reports,reports,2025-12-17,free
U1230,used_notifications,notifications,2026-02-21,free
U1230,used_reports,reports,2025-06-08,free
U1230,used_notifications,notifications,2025-05-22,free
U1231,used_reports,reports,2025-08-31,free
U1231,used_reports,reports,2025-08-12,free
U1231,used_notifications,notifications,2026-01-12,free
U1231,used_api_access,api_access,2025-06-28,free
U1231,used_team_collab,team_collab,2025-09-10,free
U1231,used_reports,reports,2025-11-18,free
U1231,used_reports,reports,2025-10-07,free
U1231,used_dashboard,dashboard,2025-10-03,free
U1231,used_export,export,2026-04-17,free
U1231,used_export,export,2025-10-15,free
U1231,used_dashboard,dashboard,2026-03-06,free
U1231,used_team_collab,team_collab,2026-03-27,free
U1231,used_integrations,integrations,2025-11-05,free
U1231,used_notifications,notifications,2025-12-06,free
U1232,used_notifications,notifications,2025-12-15,starter
U1232,used_dashboard,dashboard,2026-04-08,starter
U1232,used_reports,reports,2025-12-30,starter
U1232,used_reports,reports,2026-04-17,starter
U1232,used_reports,reports,2025-12-30,starter
U1232,used_dashboard,dashboard,2026-03-01,starter
U1232,used_reports,reports,2026-04-10,starter
U1232,used_export,export,2025-11-22,starter
U1232,used_dashboard,dashboard,2026-02-03,starter
U1232,used_api_access,api_access,2025-12-05,starter
U1232,used_team_collab,team_collab,2025-12-29,starter
U1232,used_reports,reports,2026-03-25,starter
U1232,used_dashboard,dashboard,2025-12-16,starter
U1232,used_team_collab,team_collab,2026-01-22,starter
U1232,used_dashboard,dashboard,2025-12-31,starter
U1232,used_integrations,integrations,2026-03-24,starter
U1232,used_api_access,api_access,2026-03-04,starter
U1232,used_integrations,integrations,2025-11-05,starter
U1232,used_reports,reports,2026-01-08,starter
U1232,used_dashboard,dashboard,2026-02-07,starter
U1232,used_notifications,notifications,2025-11-17,starter
U1232,used_integrations,integrations,2025-12-14,starter
U1232,used_dashboard,dashboard,2026-01-27,starter
U1232,used_integrations,integrations,2026-01-22,starter
U1232,used_integrations,integrations,2026-04-05,starter
U1232,used_dashboard,dashboard,2025-10-29,starter
U1232,used_reports,reports,2025-11-18,starter
U1232,used_api_access,api_access,2025-11-13,starter
U1232,used_dashboard,dashboard,2026-03-07,starter
U1232,used_integrations,integrations,2025-11-22,starter
U1232,used_dashboard,dashboard,2026-03-29,starter
U1232,used_integrations,integrations,2026-01-14,starter
U1232,used_integrations,integrations,2026-01-24,starter
U1232,used_dashboard,dashboard,2025-12-28,starter
U1232,used_dashboard,dashboard,2026-04-22,starter
U1232,used_dashboard,dashboard,2026-03-08,starter
U1232,used_reports,reports,2026-03-09,starter
U1232,used_team_collab,team_collab,2025-11-14,starter
U1232,used_team_collab,team_collab,2025-12-26,starter
U1232,used_reports,reports,2025-12-21,starter
U1232,used_dashboard,dashboard,2026-04-10,starter
U1232,used_team_collab,team_collab,2025-12-02,starter
U1232,used_notifications,notifications,2025-11-09,starter
U1233,used_dashboard,dashboard,2026-04-24,starter
U1233,used_dashboard,dashboard,2025-11-01,starter
U1233,used_api_access,api_access,2026-03-15,starter
U1233,used_dashboard,dashboard,2025-11-01,starter
U1233,used_dashboard,dashboard,2025-09-27,starter
U1233,used_dashboard,dashboard,2026-02-07,starter
U1233,used_notifications,notifications,2025-08-26,starter
U1233,used_reports,reports,2025-11-27,starter
U1233,used_dashboard,dashboard,2025-09-15,starter
U1233,used_dashboard,dashboard,2026-01-11,starter
U1233,used_export,export,2026-03-25,starter
U1233,used_dashboard,dashboard,2026-02-12,starter
U1233,used_api_access,api_access,2025-09-12,starter
U1233,used_api_access,api_access,2025-07-30,starter
U1233,used_reports,reports,2025-06-20,starter
U1233,used_team_collab,team_collab,2025-10-10,starter
U1233,used_integrations,integrations,2025-10-19,starter
U1233,used_dashboard,dashboard,2025-11-29,starter
U1233,used_reports,reports,2026-02-28,starter
U1233,used_reports,reports,2025-12-13,starter
U1233,used_dashboard,dashboard,2025-09-25,starter
U1233,used_export,export,2025-07-28,starter
U1233,used_dashboard,dashboard,2026-03-26,starter
U1233,used_reports,reports,2025-11-02,starter
U1233,used_integrations,integrations,2025-09-14,starter
U1233,used_dashboard,dashboard,2025-12-02,starter
U1233,used_dashboard,dashboard,2026-01-08,starter
U1233,used_notifications,notifications,2025-07-12,starter
U1233,used_reports,reports,2025-08-07,starter
U1233,used_notifications,notifications,2025-11-12,starter
U1233,used_reports,reports,2025-10-19,starter
U1233,used_integrations,integrations,2025-10-26,starter
U1233,used_reports,reports,2026-01-09,starter
U1233,used_export,export,2025-08-14,starter
U1233,used_team_collab,team_collab,2026-02-12,starter
U1233,used_api_access,api_access,2026-03-02,starter
U1233,used_export,export,2025-09-15,starter
U1233,used_dashboard,dashboard,2025-07-28,starter
U1233,used_api_access,api_access,2025-09-10,starter
U1233,used_export,export,2026-02-26,starter
U1233,used_reports,reports,2026-04-17,starter
U1233,used_dashboard,dashboard,2025-09-21,starter
U1233,used_dashboard,dashboard,2025-09-27,starter
U1233,used_dashboard,dashboard,2026-01-20,starter
U1233,used_dashboard,dashboard,2026-03-26,starter
U1233,used_team_collab,team_collab,2026-02-26,starter
U1233,used_reports,reports,2026-04-26,starter
U1233,used_integrations,integrations,2026-01-24,starter
U1233,used_integrations,integrations,2025-10-16,starter
U1233,used_dashboard,dashboard,2026-03-23,starter
U1233,used_integrations,integrations,2025-08-17,starter
U1233,used_reports,reports,2025-09-18,starter
U1233,used_reports,reports,2025-11-30,starter
U1233,used_dashboard,dashboard,2025-12-10,starter
U1233,used_notifications,notifications,2026-02-05,starter
U1233,used_reports,reports,2025-07-01,starter
U1233,used_reports,reports,2026-04-17,starter
U1233,used_reports,reports,2026-01-25,starter
U1233,used_reports,reports,2025-08-19,starter
U1233,used_reports,reports,2025-07-21,starter
U1233,used_dashboard,dashboard,2026-03-01,starter
U1233,used_reports,reports,2026-01-13,starter
U1233,used_integrations,integrations,2025-09-03,starter
U1233,used_reports,reports,2025-06-27,starter
U1233,used_reports,reports,2025-06-21,starter
U1233,used_dashboard,dashboard,2025-09-01,starter
U1234,used_dashboard,dashboard,2026-04-22,free
U1234,used_team_collab,team_collab,2026-02-07,free
U1234,used_api_access,api_access,2026-03-25,free
U1234,used_team_collab,team_collab,2026-04-17,free
U1234,used_notifications,notifications,2026-03-09,free
U1234,used_dashboard,dashboard,2026-04-12,free
U1235,used_reports,reports,2026-03-14,free
U1236,used_reports,reports,2026-03-09,pro
U1236,used_team_collab,team_collab,2026-04-05,pro
U1236,used_notifications,notifications,2025-11-17,pro
U1236,used_export,export,2026-01-12,pro
U1236,used_integrations,integrations,2025-11-28,pro
U1236,used_notifications,notifications,2025-11-26,pro
U1236,used_api_access,api_access,2026-03-06,pro
U1236,used_reports,reports,2026-03-17,pro
U1236,used_api_access,api_access,2026-04-07,pro
U1236,used_export,export,2026-04-10,pro
U1236,used_api_access,api_access,2025-12-12,pro
U1236,used_dashboard,dashboard,2026-04-03,pro
U1236,used_api_access,api_access,2025-11-27,pro
U1236,used_reports,reports,2025-12-25,pro
U1236,used_dashboard,dashboard,2026-02-08,pro
U1236,used_reports,reports,2026-02-17,pro
U1236,used_dashboard,dashboard,2026-02-12,pro
U1236,used_reports,reports,2026-03-29,pro
U1236,used_notifications,notifications,2025-12-18,pro
U1236,used_team_collab,team_collab,2025-12-11,pro
U1236,used_integrations,integrations,2026-01-24,pro
U1236,used_integrations,integrations,2026-01-26,pro
U1236,used_dashboard,dashboard,2026-01-14,pro
U1236,used_reports,reports,2026-02-17,pro
U1236,used_team_collab,team_collab,2025-11-28,pro
U1236,used_api_access,api_access,2026-04-20,pro
U1236,used_reports,reports,2025-11-09,pro
U1236,used_api_access,api_access,2026-02-12,pro
U1236,used_reports,reports,2026-03-10,pro
U1237,used_api_access,api_access,2025-11-24,free
U1238,used_api_access,api_access,2025-09-18,starter
U1238,used_dashboard,dashboard,2025-11-27,starter
U1238,used_team_collab,team_collab,2025-12-02,starter
U1238,used_integrations,integrations,2026-02-25,starter
U1239,used_dashboard,dashboard,2026-04-11,starter
U1239,used_api_access,api_access,2026-03-30,starter
U1241,used_integrations,integrations,2025-10-25,starter
U1241,used_dashboard,dashboard,2025-10-25,starter
U1241,used_dashboard,dashboard,2026-01-09,starter
U1241,used_dashboard,dashboard,2026-03-19,starter
U1241,used_reports,reports,2026-01-20,starter
U1241,used_notifications,notifications,2025-07-17,starter
U1241,used_reports,reports,2026-03-11,starter
U1241,used_export,export,2026-01-17,starter
U1241,used_dashboard,dashboard,2026-04-16,starter
U1241,used_team_collab,team_collab,2025-12-15,starter
U1241,used_integrations,integrations,2025-11-28,starter
U1241,used_dashboard,dashboard,2025-10-26,starter
U1241,used_api_access,api_access,2025-12-07,starter
U1241,used_integrations,integrations,2025-09-03,starter
U1241,used_integrations,integrations,2026-03-23,starter
U1241,used_export,export,2025-08-11,starter
U1241,used_export,export,2025-08-30,starter
U1241,used_dashboard,dashboard,2026-03-08,starter
U1241,used_reports,reports,2025-10-13,starter
U1241,used_reports,reports,2025-12-21,starter
U1241,used_team_collab,team_collab,2025-11-18,starter
U1241,used_integrations,integrations,2025-08-17,starter
U1241,used_reports,reports,2025-10-19,starter
U1241,used_dashboard,dashboard,2025-08-18,starter
U1241,used_dashboard,dashboard,2026-02-21,starter
U1241,used_dashboard,dashboard,2025-12-18,starter
U1241,used_team_collab,team_collab,2025-10-22,starter
U1241,used_api_access,api_access,2026-01-07,starter
U1241,used_integrations,integrations,2025-10-21,starter
U1241,used_team_collab,team_collab,2026-03-04,starter
U1241,used_dashboard,dashboard,2026-03-29,starter
U1241,used_reports,reports,2026-02-07,starter
U1241,used_dashboard,dashboard,2025-12-13,starter
U1241,used_notifications,notifications,2025-11-17,starter
U1241,used_api_access,api_access,2025-09-18,starter
U1241,used_dashboard,dashboard,2025-08-28,starter
U1241,used_dashboard,dashboard,2025-08-17,starter
U1241,used_dashboard,dashboard,2026-01-01,starter
U1241,used_api_access,api_access,2026-01-16,starter
U1241,used_api_access,api_access,2025-09-04,starter
U1241,used_reports,reports,2026-03-29,starter
U1241,used_api_access,api_access,2025-08-03,starter
U1241,used_team_collab,team_collab,2025-09-09,starter
U1241,used_dashboard,dashboard,2025-07-07,starter
U1241,used_dashboard,dashboard,2025-09-08,starter
U1241,used_reports,reports,2026-03-24,starter
U1241,used_reports,reports,2025-12-29,starter
U1241,used_export,export,2025-09-12,starter
U1241,used_integrations,integrations,2026-04-15,starter
U1241,used_reports,reports,2026-02-08,starter
U1241,used_integrations,integrations,2025-12-17,starter
U1241,used_reports,reports,2026-03-20,starter
U1241,used_reports,reports,2026-02-19,starter
U1241,used_dashboard,dashboard,2025-11-24,starter
U1241,used_dashboard,dashboard,2025-09-27,starter
U1241,used_reports,reports,2025-12-23,starter
U1241,used_reports,reports,2025-11-24,starter
U1241,used_team_collab,team_collab,2025-12-24,starter
U1241,used_notifications,notifications,2026-02-05,starter
U1241,used_team_collab,team_collab,2025-12-13,starter
U1241,used_dashboard,dashboard,2025-11-28,starter
U1241,used_dashboard,dashboard,2025-09-07,starter
U1242,used_integrations,integrations,2025-09-17,starter
U1242,used_notifications,notifications,2026-03-13,starter
U1242,used_dashboard,dashboard,2025-08-19,starter
U1242,used_export,export,2025-08-09,starter
U1242,used_dashboard,dashboard,2025-08-27,starter
U1242,used_reports,reports,2026-01-10,starter
U1242,used_reports,reports,2025-12-01,starter
U1242,used_dashboard,dashboard,2025-12-02,starter
U1242,used_dashboard,dashboard,2025-12-05,starter
U1242,used_team_collab,team_collab,2025-10-04,starter
U1242,used_dashboard,dashboard,2026-01-15,starter
U1242,used_dashboard,dashboard,2025-08-08,starter
U1242,used_dashboard,dashboard,2026-04-09,starter
U1242,used_api_access,api_access,2025-11-18,starter
U1242,used_reports,reports,2026-03-11,starter
U1242,used_api_access,api_access,2025-11-07,starter
U1243,used_reports,reports,2026-04-05,pro
U1243,used_team_collab,team_collab,2026-04-08,pro
U1243,used_reports,reports,2026-03-29,pro
U1243,used_export,export,2026-04-17,pro
U1243,used_reports,reports,2026-02-26,pro
U1243,used_team_collab,team_collab,2026-04-20,pro
U1243,used_team_collab,team_collab,2026-03-17,pro
U1243,used_dashboard,dashboard,2026-02-23,pro
U1243,used_integrations,integrations,2026-04-05,pro
U1243,used_api_access,api_access,2026-01-25,pro
U1243,used_dashboard,dashboard,2026-03-10,pro
U1243,used_export,export,2026-01-26,pro
U1243,used_dashboard,dashboard,2026-04-13,pro
U1243,used_reports,reports,2026-02-03,pro
U1243,used_api_access,api_access,2026-03-07,pro
U1243,used_team_collab,team_collab,2026-04-22,pro
U1243,used_reports,reports,2026-04-01,pro
U1243,used_dashboard,dashboard,2026-02-07,pro
U1243,used_reports,reports,2026-03-09,pro
U1244,used_dashboard,dashboard,2026-04-15,free
U1244,used_reports,reports,2025-08-27,free
U1244,used_integrations,integrations,2026-04-13,free
U1244,used_notifications,notifications,2026-02-16,free
U1244,used_dashboard,dashboard,2026-03-03,free
U1244,used_api_access,api_access,2026-02-25,free
U1244,used_reports,reports,2025-10-15,free
U1244,used_export,export,2025-10-25,free
U1244,used_notifications,notifications,2025-10-09,free
U1244,used_dashboard,dashboard,2025-07-20,free
U1244,used_dashboard,dashboard,2025-10-02,free
U1244,used_export,export,2026-04-22,free
U1244,used_team_collab,team_collab,2025-10-23,free
U1244,used_notifications,notifications,2025-10-01,free
U1244,used_team_collab,team_collab,2026-02-09,free
U1244,used_api_access,api_access,2025-08-13,free
U1244,used_reports,reports,2025-11-03,free
U1244,used_dashboard,dashboard,2025-09-17,free
U1244,used_dashboard,dashboard,2025-09-29,free
U1244,used_team_collab,team_collab,2026-01-08,free
U1244,used_team_collab,team_collab,2025-11-08,free
U1244,used_dashboard,dashboard,2026-04-08,free
U1244,used_export,export,2026-04-16,free
U1245,used_dashboard,dashboard,2026-01-17,starter
U1245,used_team_collab,team_collab,2026-02-10,starter
U1245,used_dashboard,dashboard,2026-02-25,starter
U1245,used_dashboard,dashboard,2026-01-05,starter
U1245,used_reports,reports,2025-06-28,starter
U1245,used_integrations,integrations,2025-10-29,starter
U1245,used_integrations,integrations,2026-04-09,starter
U1245,used_api_access,api_access,2026-02-28,starter
U1245,used_dashboard,dashboard,2025-08-16,starter
U1245,used_api_access,api_access,2026-02-01,starter
U1245,used_reports,reports,2026-04-12,starter
U1245,used_reports,reports,2025-09-21,starter
U1245,used_dashboard,dashboard,2026-01-29,starter
U1245,used_dashboard,dashboard,2025-07-16,starter
U1245,used_reports,reports,2026-04-19,starter
U1245,used_export,export,2026-03-14,starter
U1245,used_dashboard,dashboard,2025-08-14,starter
U1245,used_dashboard,dashboard,2025-12-02,starter
U1245,used_export,export,2026-03-30,starter
U1245,used_dashboard,dashboard,2026-03-10,starter
U1245,used_dashboard,dashboard,2025-09-02,starter
U1245,used_dashboard,dashboard,2025-08-07,starter
U1245,used_reports,reports,2025-12-21,starter
U1245,used_reports,reports,2025-07-15,starter
U1245,used_dashboard,dashboard,2025-09-14,starter
U1245,used_dashboard,dashboard,2025-07-10,starter
U1245,used_reports,reports,2026-03-28,starter
U1245,used_reports,reports,2026-02-11,starter
U1245,used_integrations,integrations,2026-03-04,starter
U1245,used_dashboard,dashboard,2026-01-28,starter
U1246,used_api_access,api_access,2026-04-21,free
U1246,used_dashboard,dashboard,2026-04-13,free
U1247,used_team_collab,team_collab,2026-03-31,free
U1247,used_dashboard,dashboard,2026-03-20,free
U1247,used_integrations,integrations,2026-04-10,free
U1247,used_reports,reports,2026-04-25,free
U1247,used_dashboard,dashboard,2026-04-16,free
U1247,used_dashboard,dashboard,2026-03-12,free
U1248,used_export,export,2026-02-13,starter
U1248,used_dashboard,dashboard,2025-12-17,starter
U1249,used_dashboard,dashboard,2025-11-29,free
U1249,used_api_access,api_access,2025-10-26,free
U1250,used_dashboard,dashboard,2026-01-31,free
U1250,used_dashboard,dashboard,2026-02-03,free
U1250,used_dashboard,dashboard,2026-01-25,free
U1250,used_dashboard,dashboard,2025-12-30,free
U1250,used_dashboard,dashboard,2026-01-07,free
U1250,used_dashboard,dashboard,2026-02-15,free
U1250,used_reports,reports,2025-12-01,free
U1250,used_dashboard,dashboard,2026-03-22,free
U1251,used_dashboard,dashboard,2025-11-21,starter
U1251,used_reports,reports,2025-11-10,starter
U1251,used_dashboard,dashboard,2026-01-23,starter
U1251,used_api_access,api_access,2025-08-10,starter
U1251,used_api_access,api_access,2026-03-25,starter
U1251,used_team_collab,team_collab,2026-01-05,starter
U1251,used_dashboard,dashboard,2025-09-26,starter
U1251,used_dashboard,dashboard,2025-12-26,starter
U1251,used_dashboard,dashboard,2025-09-19,starter
U1251,used_api_access,api_access,2026-02-22,starter
U1251,used_export,export,2025-10-14,starter
U1251,used_reports,reports,2025-08-08,starter
U1251,used_notifications,notifications,2026-01-18,starter
U1251,used_reports,reports,2025-10-19,starter
U1251,used_dashboard,dashboard,2026-02-12,starter
U1251,used_team_collab,team_collab,2025-11-11,starter
U1251,used_notifications,notifications,2026-02-07,starter
U1251,used_team_collab,team_collab,2026-01-30,starter
U1251,used_integrations,integrations,2025-09-06,starter
U1251,used_integrations,integrations,2025-08-04,starter
U1251,used_team_collab,team_collab,2025-11-21,starter
U1251,used_dashboard,dashboard,2026-01-27,starter
U1251,used_integrations,integrations,2026-04-15,starter
U1251,used_dashboard,dashboard,2025-09-22,starter
U1251,used_dashboard,dashboard,2026-03-24,starter
U1251,used_dashboard,dashboard,2025-12-23,starter
U1251,used_reports,reports,2026-02-03,starter
U1251,used_reports,reports,2026-02-07,starter
U1251,used_dashboard,dashboard,2025-10-09,starter
U1251,used_dashboard,dashboard,2025-08-17,starter
U1251,used_export,export,2025-09-11,starter
U1251,used_dashboard,dashboard,2025-10-22,starter
U1251,used_export,export,2026-04-07,starter
U1251,used_dashboard,dashboard,2026-03-08,starter
U1251,used_reports,reports,2025-10-25,starter
U1251,used_dashboard,dashboard,2026-04-14,starter
U1251,used_reports,reports,2025-10-28,starter
U1251,used_reports,reports,2025-09-04,starter
U1251,used_reports,reports,2025-09-16,starter
U1251,used_reports,reports,2025-08-15,starter
U1251,used_dashboard,dashboard,2025-10-09,starter
U1251,used_reports,reports,2025-12-26,starter
U1251,used_dashboard,dashboard,2025-09-27,starter
U1251,used_notifications,notifications,2025-12-15,starter
U1251,used_integrations,integrations,2025-10-24,starter
U1251,used_dashboard,dashboard,2025-08-07,starter
U1251,used_dashboard,dashboard,2025-12-28,starter
U1251,used_dashboard,dashboard,2025-09-03,starter
U1251,used_export,export,2026-02-05,starter
U1251,used_notifications,notifications,2026-02-27,starter
U1251,used_reports,reports,2026-03-23,starter
U1251,used_api_access,api_access,2026-01-08,starter
U1251,used_reports,reports,2026-02-09,starter
U1251,used_reports,reports,2026-01-29,starter
U1251,used_integrations,integrations,2026-03-09,starter
U1251,used_dashboard,dashboard,2025-12-08,starter
U1251,used_dashboard,dashboard,2025-09-27,starter
U1251,used_reports,reports,2025-12-10,starter
U1251,used_dashboard,dashboard,2025-08-05,starter
U1251,used_team_collab,team_collab,2025-09-03,starter
U1251,used_dashboard,dashboard,2026-04-24,starter
U1251,used_dashboard,dashboard,2025-11-18,starter
U1251,used_reports,reports,2026-03-03,starter
U1251,used_reports,reports,2025-09-24,starter
U1251,used_team_collab,team_collab,2025-12-23,starter
U1251,used_reports,reports,2025-09-19,starter
U1251,used_reports,reports,2026-03-08,starter
U1251,used_reports,reports,2025-08-10,starter
U1251,used_reports,reports,2026-02-07,starter
U1251,used_reports,reports,2025-10-18,starter
U1251,used_notifications,notifications,2025-09-28,starter
U1252,used_reports,reports,2026-01-23,free
U1252,used_reports,reports,2026-04-02,free
U1252,used_dashboard,dashboard,2026-02-13,free
U1252,used_dashboard,dashboard,2026-04-19,free
U1252,used_integrations,integrations,2026-01-16,free
U1252,used_integrations,integrations,2026-04-04,free
U1252,used_dashboard,dashboard,2026-03-22,free
U1252,used_dashboard,dashboard,2026-04-02,free
U1252,used_dashboard,dashboard,2026-03-26,free
U1253,used_dashboard,dashboard,2026-02-23,free
U1253,used_dashboard,dashboard,2026-02-10,free
U1254,used_dashboard,dashboard,2025-12-29,pro
U1254,used_export,export,2026-01-17,pro
U1254,used_export,export,2026-01-15,pro
U1254,used_integrations,integrations,2026-01-15,pro
U1254,used_reports,reports,2025-07-16,pro
U1254,used_reports,reports,2025-07-08,pro
U1254,used_api_access,api_access,2025-08-15,pro
U1254,used_dashboard,dashboard,2026-02-04,pro
U1254,used_notifications,notifications,2025-07-05,pro
U1254,used_reports,reports,2025-12-29,pro
U1254,used_dashboard,dashboard,2025-07-27,pro
U1254,used_api_access,api_access,2025-11-22,pro
U1254,used_team_collab,team_collab,2025-06-18,pro
U1254,used_dashboard,dashboard,2025-08-04,pro
U1254,used_reports,reports,2026-04-03,pro
U1254,used_dashboard,dashboard,2026-01-31,pro
U1254,used_dashboard,dashboard,2025-10-13,pro
U1254,used_reports,reports,2025-10-18,pro
U1254,used_team_collab,team_collab,2026-03-11,pro
